Pavardė        Vardas        Galutinis (Med.)    
Pavarde4433    Vardas4433     4.80
Pavarde3891    Vardas3891     4.80
Pavarde4973    Vardas4973     4.80
Pavarde5958    Vardas5958     4.80
Pavarde5953    Vardas5953     4.80
Pavarde5499    Vardas5499     4.80
Pavarde3819    Vardas3819     4.80
Pavarde5524    Vardas5524     4.80
Pavarde4372    Vardas4372     4.80
Pavarde4036    Vardas4036     4.80
Pavarde3827    Vardas3827     4.80
Pavarde4809    Vardas4809     4.80
Pavarde3870    Vardas3870     4.80
Pavarde4811    Vardas4811     4.80
Pavarde3860    Vardas3860     4.80
Pavarde4860    Vardas4860     4.80
Pavarde5375    Vardas5375     4.80
Pavarde4321    Vardas4321     4.80
Pavarde5342    Vardas5342     4.80
Pavarde5885    Vardas5885     4.80
Pavarde4894    Vardas4894     4.80
Pavarde6366    Vardas6366     4.80
Pavarde5081    Vardas5081     4.80
Pavarde4165    Vardas4165     4.80
Pavarde4620    Vardas4620     4.80
Pavarde4629    Vardas4629     4.80
Pavarde5593    Vardas5593     4.80
Pavarde5592    Vardas5592     4.80
Pavarde4644    Vardas4644     4.80
Pavarde5225    Vardas5225     4.80
Pavarde5048    Vardas5048     4.80
Pavarde5585    Vardas5585     4.80
Pavarde3994    Vardas3994     4.80
Pavarde3789    Vardas3789     4.80
Pavarde4471    Vardas4471     4.80
Pavarde4513    Vardas4513     4.80
Pavarde6257    Vardas6257     4.80
Pavarde6079    Vardas6079     4.80
Pavarde4669    Vardas4669     4.80
Pavarde5015    Vardas5015     4.80
Pavarde5274    Vardas5274     4.80
Pavarde4205    Vardas4205     4.80
Pavarde5280    Vardas5280     4.80
Pavarde5536    Vardas5536     4.80
Pavarde4689    Vardas4689     4.80
Pavarde6265    Vardas6265     4.80
Pavarde4699    Vardas4699     4.80
Pavarde6272    Vardas6272     4.80
Pavarde6348    Vardas6348     4.80
Pavarde835     Vardas835      4.80
Pavarde7104    Vardas7104     4.80
Pavarde9252    Vardas9252     4.80
Pavarde1945    Vardas1945     4.80
Pavarde8210    Vardas8210     4.80
Pavarde8214    Vardas8214     4.80
Pavarde1934    Vardas1934     4.80
Pavarde8223    Vardas8223     4.80
Pavarde7081    Vardas7081     4.80
Pavarde289     Vardas289      4.80
Pavarde3108    Vardas3108     4.80
Pavarde8232    Vardas8232     4.80
Pavarde8235    Vardas8235     4.80
Pavarde265     Vardas265      4.80
Pavarde3117    Vardas3117     4.80
Pavarde3130    Vardas3130     4.80
Pavarde1879    Vardas1879     4.80
Pavarde785     Vardas785      4.80
Pavarde7216    Vardas7216     4.80
Pavarde324     Vardas324      4.80
Pavarde7201    Vardas7201     4.80
Pavarde3011    Vardas3011     4.80
Pavarde7193    Vardas7193     4.80
Pavarde8113    Vardas8113     4.80
Pavarde9733    Vardas9733     4.80
Pavarde8115    Vardas8115     4.80
Pavarde3140    Vardas3140     4.80
Pavarde7164    Vardas7164     4.80
Pavarde1985    Vardas1985     4.80
Pavarde7154    Vardas7154     4.80
Pavarde1981    Vardas1981     4.80
Pavarde7137    Vardas7137     4.80
Pavarde1964    Vardas1964     4.80
Pavarde824     Vardas824      4.80
Pavarde1713    Vardas1713     4.80
Pavarde6943    Vardas6943     4.80
Pavarde888     Vardas888      4.80
Pavarde892     Vardas892      4.80
Pavarde9181    Vardas9181     4.80
Pavarde3272    Vardas3272     4.80
Pavarde6927    Vardas6927     4.80
Pavarde1747    Vardas1747     4.80
Pavarde8437    Vardas8437     4.80
Pavarde9209    Vardas9209     4.80
Pavarde6863    Vardas6863     4.80
Pavarde194     Vardas194      4.80
Pavarde3325    Vardas3325     4.80
Pavarde6855    Vardas6855     4.80
Pavarde8490    Vardas8490     4.80
Pavarde9846    Vardas9846     4.80
Pavarde8491    Vardas8491     4.80
Pavarde8316    Vardas8316     4.80
Pavarde7032    Vardas7032     4.80
Pavarde856     Vardas856      4.80
Pavarde3164    Vardas3164     4.80
Pavarde9782    Vardas9782     4.80
Pavarde1844    Vardas1844     4.80
Pavarde8306    Vardas8306     4.80
Pavarde9785    Vardas9785     4.80
Pavarde1839    Vardas1839     4.80
Pavarde7217    Vardas7217     4.80
Pavarde1815    Vardas1815     4.80
Pavarde8354    Vardas8354     4.80
Pavarde864     Vardas864      4.80
Pavarde6959    Vardas6959     4.80
Pavarde1798    Vardas1798     4.80
Pavarde221     Vardas221      4.80
Pavarde3242    Vardas3242     4.80
Pavarde7727    Vardas7727     4.80
Pavarde9509    Vardas9509     4.80
Pavarde9501    Vardas9501     4.80
Pavarde7436    Vardas7436     4.80
Pavarde7663    Vardas7663     4.80
Pavarde9567    Vardas9567     4.80
Pavarde2469    Vardas2469     4.80
Pavarde7679    Vardas7679     4.80
Pavarde2447    Vardas2447     4.80
Pavarde2697    Vardas2697     4.80
Pavarde608     Vardas608      4.80
Pavarde7779    Vardas7779     4.80
Pavarde450     Vardas450      4.80
Pavarde7789    Vardas7789     4.80
Pavarde2363    Vardas2363     4.80
Pavarde9628    Vardas9628     4.80
Pavarde7395    Vardas7395     4.80
Pavarde2653    Vardas2653     4.80
Pavarde2605    Vardas2605     4.80
Pavarde9528    Vardas9528     4.80
Pavarde2594    Vardas2594     4.80
Pavarde2637    Vardas2637     4.80
Pavarde9518    Vardas9518     4.80
Pavarde530     Vardas530      4.80
Pavarde7521    Vardas7521     4.80
Pavarde2652    Vardas2652     4.80
Pavarde7387    Vardas7387     4.80
Pavarde7512    Vardas7512     4.80
Pavarde7612    Vardas7612     4.80
Pavarde2528    Vardas2528     4.80
Pavarde7491    Vardas7491     4.80
Pavarde2522    Vardas2522     4.80
Pavarde2517    Vardas2517     4.80
Pavarde2691    Vardas2691     4.80
Pavarde2144    Vardas2144     4.80
Pavarde7281    Vardas7281     4.80
Pavarde7944    Vardas7944     4.80
Pavarde2198    Vardas2198     4.80
Pavarde2927    Vardas2927     4.80
Pavarde350     Vardas350      4.80
Pavarde2173    Vardas2173     4.80
Pavarde2953    Vardas2953     4.80
Pavarde721     Vardas721      4.80
Pavarde7939    Vardas7939     4.80
Pavarde731     Vardas731      4.80
Pavarde2962    Vardas2962     4.80
Pavarde7245    Vardas7245     4.80
Pavarde8052    Vardas8052     4.80
Pavarde8056    Vardas8056     4.80
Pavarde2084    Vardas2084     4.80
Pavarde2072    Vardas2072     4.80
Pavarde7920    Vardas7920     4.80
Pavarde7379    Vardas7379     4.80
Pavarde2804    Vardas2804     4.80
Pavarde2809    Vardas2809     4.80
Pavarde9651    Vardas9651     4.80
Pavarde7367    Vardas7367     4.80
Pavarde2817    Vardas2817     4.80
Pavarde398     Vardas398      4.80
Pavarde9414    Vardas9414     4.80
Pavarde6410    Vardas6410     4.80
Pavarde7332    Vardas7332     4.80
Pavarde366     Vardas366      4.80
Pavarde2854    Vardas2854     4.80
Pavarde2871    Vardas2871     4.80
Pavarde2884    Vardas2884     4.80
Pavarde2220    Vardas2220     4.80
Pavarde7293    Vardas7293     4.80
Pavarde3423    Vardas3423     4.80
Pavarde8730    Vardas8730     4.80
Pavarde8711    Vardas8711     4.80
Pavarde124     Vardas124      4.80
Pavarde1429    Vardas1429     4.80
Pavarde1212    Vardas1212     4.80
Pavarde9975    Vardas9975     4.80
Pavarde3653    Vardas3653     4.80
Pavarde1495    Vardas1495     4.80
Pavarde3439    Vardas3439     4.80
Pavarde1203    Vardas1203     4.80
Pavarde3662    Vardas3662     4.80
Pavarde149     Vardas149      4.80
Pavarde6665    Vardas6665     4.80
Pavarde9093    Vardas9093     4.80
Pavarde152     Vardas152      4.80
Pavarde3419    Vardas3419     4.80
Pavarde9864    Vardas9864     4.80
Pavarde3664    Vardas3664     4.80
Pavarde3415    Vardas3415     4.80
Pavarde9984    Vardas9984     4.80
Pavarde3404    Vardas3404     4.80
Pavarde1196    Vardas1196     4.80
Pavarde3394    Vardas3394     4.80
Pavarde8935    Vardas8935     4.80
Pavarde1097    Vardas1097     4.80
Pavarde3531    Vardas3531     4.80
Pavarde8832    Vardas8832     4.80
Pavarde8824    Vardas8824     4.80
Pavarde9045    Vardas9045     4.80
Pavarde1050    Vardas1050     4.80
Pavarde1336    Vardas1336     4.80
Pavarde8806    Vardas8806     4.80
Pavarde1344    Vardas1344     4.80
Pavarde9921    Vardas9921     4.80
Pavarde8793    Vardas8793     4.80
Pavarde9037    Vardas9037     4.80
Pavarde8851    Vardas8851     4.80
Pavarde98      Vardas98       4.80
Pavarde6505    Vardas6505     4.80
Pavarde100     Vardas100      4.80
Pavarde9023    Vardas9023     4.80
Pavarde6629    Vardas6629     4.80
Pavarde1262    Vardas1262     4.80
Pavarde3517    Vardas3517     4.80
Pavarde8883    Vardas8883     4.80
Pavarde3625    Vardas3625     4.80
Pavarde8892    Vardas8892     4.80
Pavarde1243    Vardas1243     4.80
Pavarde118     Vardas118      4.80
Pavarde6652    Vardas6652     4.80
Pavarde6655    Vardas6655     4.80
Pavarde6811    Vardas6811     4.80
Pavarde3720    Vardas3720     4.80
Pavarde8947    Vardas8947     4.80
Pavarde1652    Vardas1652     4.80
Pavarde9990    Vardas9990     4.80
Pavarde6844    Vardas6844     4.80
Pavarde1126    Vardas1126     4.80
Pavarde9147    Vardas9147     4.80
Pavarde176     Vardas176      4.80
Pavarde166     Vardas166      4.80
Pavarde3383    Vardas3383     4.80
Pavarde1541    Vardas1541     4.80
Pavarde8994    Vardas8994     4.80
Pavarde6789    Vardas6789     4.80
Pavarde8614    Vardas8614     4.80
Pavarde1112    Vardas1112     4.80
Pavarde8959    Vardas8959     4.80
Pavarde8606    Vardas8606     4.80
