Pavardė        Vardas        Galutinis (Med.)    
Pavarde8007    Vardas8007     6.20
Pavarde8160    Vardas8160     6.20
Pavarde9476    Vardas9476     6.20
Pavarde1765    Vardas1765     6.20
Pavarde9444    Vardas9444     6.20
Pavarde5184    Vardas5184     6.20
Pavarde8272    Vardas8272     6.20
Pavarde9452    Vardas9452     6.20
Pavarde2312    Vardas2312     6.20
Pavarde5969    Vardas5969     6.20
Pavarde2208    Vardas2208     6.20
Pavarde2213    Vardas2213     6.20
Pavarde7854    Vardas7854     6.20
Pavarde5838    Vardas5838     6.20
Pavarde2292    Vardas2292     6.20
Pavarde2287    Vardas2287     6.20
Pavarde5216    Vardas5216     6.20
Pavarde39      Vardas39       6.20
Pavarde2279    Vardas2279     6.20
Pavarde1901    Vardas1901     6.20
Pavarde8250    Vardas8250     6.20
Pavarde7881    Vardas7881     6.20
Pavarde7915    Vardas7915     6.20
Pavarde5850    Vardas5850     6.20
Pavarde8233    Vardas8233     6.20
Pavarde2243    Vardas2243     6.20
Pavarde4201    Vardas4201     6.20
Pavarde2251    Vardas2251     6.20
Pavarde1851    Vardas1851     6.20
Pavarde4369    Vardas4369     6.20
Pavarde2183    Vardas2183     6.20
Pavarde4143    Vardas4143     6.20
Pavarde9554    Vardas9554     6.20
Pavarde1836    Vardas1836     6.20
Pavarde1840    Vardas1840     6.20
Pavarde9407    Vardas9407     6.20
Pavarde1841    Vardas1841     6.20
Pavarde7955    Vardas7955     6.20
Pavarde4365    Vardas4365     6.20
Pavarde1943    Vardas1943     6.20
Pavarde5934    Vardas5934     6.20
Pavarde9458    Vardas9458     6.20
Pavarde646     Vardas646      6.20
Pavarde5963    Vardas5963     6.20
Pavarde9421    Vardas9421     6.20
Pavarde1938    Vardas1938     6.20
Pavarde602     Vardas602      6.20
Pavarde2345    Vardas2345     6.20
Pavarde1857    Vardas1857     6.20
Pavarde5834    Vardas5834     6.20
Pavarde7824    Vardas7824     6.20
Pavarde8045    Vardas8045     6.20
Pavarde1698    Vardas1698     6.20
Pavarde5159    Vardas5159     6.20
Pavarde1696    Vardas1696     6.20
Pavarde4932    Vardas4932     6.20
Pavarde5879    Vardas5879     6.20
Pavarde4888    Vardas4888     6.20
Pavarde7465    Vardas7465     6.20
Pavarde1684    Vardas1684     6.20
Pavarde1610    Vardas1610     6.20
Pavarde4282    Vardas4282     6.20
Pavarde8110    Vardas8110     6.20
Pavarde2692    Vardas2692     6.20
Pavarde2027    Vardas2027     6.20
Pavarde7555    Vardas7555     6.20
Pavarde5338    Vardas5338     6.20
Pavarde2739    Vardas2739     6.20
Pavarde4289    Vardas4289     6.20
Pavarde6126    Vardas6126     6.20
Pavarde5122    Vardas5122     6.20
Pavarde7507    Vardas7507     6.20
Pavarde4290    Vardas4290     6.20
Pavarde5335    Vardas5335     6.20
Pavarde1671    Vardas1671     6.20
Pavarde8048    Vardas8048     6.20
Pavarde6131    Vardas6131     6.20
Pavarde6144    Vardas6144     6.20
Pavarde6142    Vardas6142     6.20
Pavarde8503    Vardas8503     6.20
Pavarde2651    Vardas2651     6.20
Pavarde524     Vardas524      6.20
Pavarde143     Vardas143      6.20
Pavarde2569    Vardas2569     6.20
Pavarde9370    Vardas9370     6.20
Pavarde4879    Vardas4879     6.20
Pavarde2019    Vardas2019     6.20
Pavarde5371    Vardas5371     6.20
Pavarde131     Vardas131      6.20
Pavarde190     Vardas190      6.20
Pavarde9999    Vardas9999     6.20
Pavarde5917    Vardas5917     6.20
Pavarde4881    Vardas4881     6.20
Pavarde9578    Vardas9578     6.20
Pavarde4310    Vardas4310     6.20
Pavarde1707    Vardas1707     6.20
Pavarde692     Vardas692      6.20
Pavarde4325    Vardas4325     6.20
Pavarde8458    Vardas8458     6.20
Pavarde522     Vardas522      6.20
Pavarde4006    Vardas4006     6.20
Pavarde7456    Vardas7456     6.20
Pavarde560     Vardas560      6.20
Pavarde1941    Vardas1941     6.40
Pavarde9662    Vardas9662     6.40
Pavarde4575    Vardas4575     6.40
Pavarde9971    Vardas9971     6.40
Pavarde2100    Vardas2100     6.40
Pavarde6592    Vardas6592     6.40
Pavarde6825    Vardas6825     6.40
Pavarde6830    Vardas6830     6.40
Pavarde6888    Vardas6888     6.40
Pavarde5568    Vardas5568     6.40
Pavarde2037    Vardas2037     6.40
Pavarde3347    Vardas3347     6.40
Pavarde4657    Vardas4657     6.40
Pavarde9962    Vardas9962     6.40
Pavarde320     Vardas320      6.40
Pavarde9100    Vardas9100     6.40
Pavarde5091    Vardas5091     6.40
Pavarde4562    Vardas4562     6.40
Pavarde8221    Vardas8221     6.40
Pavarde3310    Vardas3310     6.40
Pavarde2077    Vardas2077     6.40
Pavarde1923    Vardas1923     6.40
Pavarde5141    Vardas5141     6.40
Pavarde1930    Vardas1930     6.40
Pavarde8098    Vardas8098     6.40
Pavarde6879    Vardas6879     6.40
Pavarde381     Vardas381      6.40
Pavarde6847    Vardas6847     6.40
Pavarde2046    Vardas2046     6.40
Pavarde1000    Vardas1000     6.40
Pavarde3306    Vardas3306     6.40
Pavarde6583    Vardas6583     6.40
Pavarde6878    Vardas6878     6.40
Pavarde9087    Vardas9087     6.40
Pavarde1011    Vardas1011     6.40
Pavarde3435    Vardas3435     6.40
Pavarde4587    Vardas4587     6.40
Pavarde1132    Vardas1132     6.40
Pavarde5599    Vardas5599     6.40
Pavarde5600    Vardas5600     6.40
Pavarde6754    Vardas6754     6.40
Pavarde369     Vardas369      6.40
Pavarde1982    Vardas1982     6.40
Pavarde3429    Vardas3429     6.40
Pavarde2002    Vardas2002     6.40
Pavarde3489    Vardas3489     6.40
Pavarde5171    Vardas5171     6.40
Pavarde6667    Vardas6667     6.40
Pavarde2075    Vardas2075     6.40
Pavarde8036    Vardas8036     6.40
Pavarde9976    Vardas9976     6.40
Pavarde9002    Vardas9002     6.40
Pavarde1070    Vardas1070     6.40
Pavarde3442    Vardas3442     6.40
Pavarde2121    Vardas2121     6.40
Pavarde3445    Vardas3445     6.40
Pavarde2010    Vardas2010     6.40
Pavarde8145    Vardas8145     6.40
Pavarde3467    Vardas3467     6.40
Pavarde1077    Vardas1077     6.40
Pavarde2127    Vardas2127     6.40
Pavarde1087    Vardas1087     6.40
Pavarde1078    Vardas1078     6.40
Pavarde9683    Vardas9683     6.40
Pavarde8046    Vardas8046     6.40
Pavarde6601    Vardas6601     6.40
Pavarde8205    Vardas8205     6.40
Pavarde8202    Vardas8202     6.40
Pavarde2102    Vardas2102     6.40
Pavarde6818    Vardas6818     6.40
Pavarde6814    Vardas6814     6.40
Pavarde1013    Vardas1013     6.40
Pavarde9968    Vardas9968     6.40
Pavarde1174    Vardas1174     6.40
Pavarde6605    Vardas6605     6.40
Pavarde8190    Vardas8190     6.40
Pavarde3463    Vardas3463     6.40
Pavarde9080    Vardas9080     6.40
Pavarde6599    Vardas6599     6.40
Pavarde5647    Vardas5647     6.40
Pavarde344     Vardas344      6.40
Pavarde8961    Vardas8961     6.40
Pavarde2162    Vardas2162     6.40
Pavarde1025    Vardas1025     6.40
Pavarde3402    Vardas3402     6.40
Pavarde1026    Vardas1026     6.40
Pavarde1980    Vardas1980     6.40
Pavarde3503    Vardas3503     6.40
Pavarde9057    Vardas9057     6.40
Pavarde3499    Vardas3499     6.40
Pavarde5596    Vardas5596     6.40
Pavarde5099    Vardas5099     6.40
Pavarde2959    Vardas2959     6.40
Pavarde240     Vardas240      6.40
Pavarde8706    Vardas8706     6.40
Pavarde2984    Vardas2984     6.40
Pavarde8705    Vardas8705     6.40
Pavarde7230    Vardas7230     6.40
Pavarde8702    Vardas8702     6.40
Pavarde7604    Vardas7604     6.40
Pavarde2561    Vardas2561     6.40
Pavarde4936    Vardas4936     6.40
Pavarde2987    Vardas2987     6.40
Pavarde7571    Vardas7571     6.40
Pavarde8680    Vardas8680     6.40
Pavarde2599    Vardas2599     6.40
Pavarde8482    Vardas8482     6.40
Pavarde5315    Vardas5315     6.40
Pavarde5416    Vardas5416     6.40
Pavarde4830    Vardas4830     6.40
Pavarde8485    Vardas8485     6.40
Pavarde1729    Vardas1729     6.40
Pavarde7676    Vardas7676     6.40
Pavarde9786    Vardas9786     6.40
Pavarde1746    Vardas1746     6.40
Pavarde7180    Vardas7180     6.40
Pavarde4806    Vardas4806     6.40
Pavarde3027    Vardas3027     6.40
Pavarde8435    Vardas8435     6.40
Pavarde7645    Vardas7645     6.40
Pavarde5321    Vardas5321     6.40
Pavarde5018    Vardas5018     6.40
Pavarde8722    Vardas8722     6.40
Pavarde1416    Vardas1416     6.40
Pavarde3007    Vardas3007     6.40
Pavarde2523    Vardas2523     6.40
Pavarde7210    Vardas7210     6.40
Pavarde9792    Vardas9792     6.40
Pavarde2530    Vardas2530     6.40
Pavarde1562    Vardas1562     6.40
Pavarde7352    Vardas7352     6.40
Pavarde1633    Vardas1633     6.40
Pavarde2668    Vardas2668     6.40
Pavarde7354    Vardas7354     6.40
Pavarde5340    Vardas5340     6.40
Pavarde8536    Vardas8536     6.40
Pavarde7370    Vardas7370     6.40
Pavarde2808    Vardas2808     6.40
Pavarde2834    Vardas2834     6.40
Pavarde9826    Vardas9826     6.40
Pavarde2784    Vardas2784     6.40
Pavarde2777    Vardas2777     6.40
Pavarde7455    Vardas7455     6.40
Pavarde4886    Vardas4886     6.40
Pavarde2758    Vardas2758     6.40
Pavarde7417    Vardas7417     6.40
Pavarde4874    Vardas4874     6.40
Pavarde2617    Vardas2617     6.40
Pavarde7546    Vardas7546     6.40
Pavarde1677    Vardas1677     6.40
Pavarde1498    Vardas1498     6.40
Pavarde7544    Vardas7544     6.40
Pavarde2892    Vardas2892     6.40
Pavarde9872    Vardas9872     6.40
Pavarde4313    Vardas4313     6.40
Pavarde2880    Vardas2880     6.40
Pavarde9783    Vardas9783     6.40
Pavarde2635    Vardas2635     6.40
Pavarde1660    Vardas1660     6.40
Pavarde4846    Vardas4846     6.40
Pavarde2850    Vardas2850     6.40
Pavarde5401    Vardas5401     6.40
Pavarde2840    Vardas2840     6.40
Pavarde5332    Vardas5332     6.40
Pavarde147     Vardas147      6.40
Pavarde2361    Vardas2361     6.40
Pavarde7842    Vardas7842     6.40
Pavarde1297    Vardas1297     6.40
Pavarde7828    Vardas7828     6.40
Pavarde2354    Vardas2354     6.40
Pavarde3215    Vardas3215     6.40
Pavarde1307    Vardas1307     6.40
Pavarde5511    Vardas5511     6.40
Pavarde1312    Vardas1312     6.40
Pavarde7809    Vardas7809     6.40
Pavarde2310    Vardas2310     6.40
Pavarde1326    Vardas1326     6.40
Pavarde1849    Vardas1849     6.40
Pavarde8302    Vardas8302     6.40
Pavarde8817    Vardas8817     6.40
Pavarde3176    Vardas3176     6.40
Pavarde3174    Vardas3174     6.40
Pavarde3151    Vardas3151     6.40
Pavarde8804    Vardas8804     6.40
Pavarde4688    Vardas4688     6.40
Pavarde9729    Vardas9729     6.40
Pavarde7895    Vardas7895     6.40
Pavarde7889    Vardas7889     6.40
Pavarde2262    Vardas2262     6.40
Pavarde5203    Vardas5203     6.40
Pavarde8868    Vardas8868     6.40
Pavarde6914    Vardas6914     6.40
Pavarde5206    Vardas5206     6.40
Pavarde8321    Vardas8321     6.40
Pavarde8253    Vardas8253     6.40
Pavarde4695    Vardas4695     6.40
Pavarde3261    Vardas3261     6.40
Pavarde5211    Vardas5211     6.40
Pavarde7852    Vardas7852     6.40
Pavarde2301    Vardas2301     6.40
Pavarde2304    Vardas2304     6.40
Pavarde5213    Vardas5213     6.40
Pavarde7705    Vardas7705     6.40
Pavarde4754    Vardas4754     6.40
Pavarde8771    Vardas8771     6.40
Pavarde8768    Vardas8768     6.40
Pavarde1378    Vardas1378     6.40
Pavarde8389    Vardas8389     6.40
Pavarde4768    Vardas4768     6.40
Pavarde255     Vardas255      6.40
Pavarde4791    Vardas4791     6.40
Pavarde5482    Vardas5482     6.40
Pavarde3050    Vardas3050     6.40
Pavarde8396    Vardas8396     6.40
Pavarde7147    Vardas7147     6.40
Pavarde2446    Vardas2446     6.40
Pavarde7152    Vardas7152     6.40
Pavarde5263    Vardas5263     6.40
Pavarde3042    Vardas3042     6.40
Pavarde8739    Vardas8739     6.40
Pavarde7067    Vardas7067     6.40
Pavarde4737    Vardas4737     6.40
Pavarde3132    Vardas3132     6.40
Pavarde8799    Vardas8799     6.40
Pavarde7047    Vardas7047     6.40
Pavarde3123    Vardas3123     6.40
Pavarde3122    Vardas3122     6.40
Pavarde7059    Vardas7059     6.40
Pavarde1823    Vardas1823     6.40
Pavarde8881    Vardas8881     6.40
Pavarde73      Vardas73       6.40
Pavarde8783    Vardas8783     6.40
Pavarde5488    Vardas5488     6.40
Pavarde7074    Vardas7074     6.40
Pavarde9922    Vardas9922     6.40
Pavarde7091    Vardas7091     6.40
Pavarde262     Vardas262      6.40
Pavarde9767    Vardas9767     6.40
Pavarde474     Vardas474      6.40
Pavarde3698    Vardas3698     6.40
Pavarde5868    Vardas5868     6.40
Pavarde9640    Vardas9640     6.40
Pavarde6158    Vardas6158     6.40
Pavarde6461    Vardas6461     6.40
Pavarde4523    Vardas4523     6.40
Pavarde9527    Vardas9527     6.40
Pavarde9343    Vardas9343     6.40
Pavarde726     Vardas726      6.40
Pavarde5873    Vardas5873     6.40
Pavarde3719    Vardas3719     6.40
Pavarde6175    Vardas6175     6.40
Pavarde4413    Vardas4413     6.40
Pavarde6444    Vardas6444     6.40
Pavarde3727    Vardas3727     6.40
Pavarde6435    Vardas6435     6.40
Pavarde6425    Vardas6425     6.40
Pavarde6414    Vardas6414     6.40
Pavarde9180    Vardas9180     6.40
Pavarde4052    Vardas4052     6.40
Pavarde3635    Vardas3635     6.40
Pavarde5898    Vardas5898     6.40
Pavarde4081    Vardas4081     6.40
Pavarde962     Vardas962      6.40
Pavarde6100    Vardas6100     6.40
Pavarde961     Vardas961      6.40
Pavarde6048    Vardas6048     6.40
Pavarde4068    Vardas4068     6.40
Pavarde9360    Vardas9360     6.40
Pavarde6409    Vardas6409     6.40
Pavarde9128    Vardas9128     6.40
Pavarde9356    Vardas9356     6.40
Pavarde4047    Vardas4047     6.40
Pavarde414     Vardas414      6.40
Pavarde661     Vardas661      6.40
Pavarde6483    Vardas6483     6.40
Pavarde9641    Vardas9641     6.40
Pavarde4322    Vardas4322     6.40
Pavarde6157    Vardas6157     6.40
Pavarde6339    Vardas6339     6.40
Pavarde5992    Vardas5992     6.40
Pavarde9614    Vardas9614     6.40
Pavarde794     Vardas794      6.40
Pavarde3914    Vardas3914     6.40
Pavarde6349    Vardas6349     6.40
Pavarde3812    Vardas3812     6.40
Pavarde442     Vardas442      6.40
Pavarde6261    Vardas6261     6.40
Pavarde801     Vardas801      6.40
Pavarde4438    Vardas4438     6.40
Pavarde3825    Vardas3825     6.40
Pavarde9284    Vardas9284     6.40
Pavarde9240    Vardas9240     6.40
Pavarde458     Vardas458      6.40
Pavarde9271    Vardas9271     6.40
Pavarde3859    Vardas3859     6.40
Pavarde6306    Vardas6306     6.40
Pavarde9535    Vardas9535     6.40
Pavarde6302    Vardas6302     6.40
Pavarde6386    Vardas6386     6.40
Pavarde6214    Vardas6214     6.40
Pavarde4259    Vardas4259     6.40
Pavarde9310    Vardas9310     6.40
Pavarde432     Vardas432      6.40
Pavarde5718    Vardas5718     6.40
Pavarde626     Vardas626      6.40
Pavarde4503    Vardas4503     6.40
Pavarde6224    Vardas6224     6.40
Pavarde4502    Vardas4502     6.40
Pavarde4115    Vardas4115     6.40
Pavarde6229    Vardas6229     6.40
Pavarde4247    Vardas4247     6.40
Pavarde3948    Vardas3948     6.40
Pavarde884     Vardas884      6.40
Pavarde9435    Vardas9435     6.40
Pavarde5860    Vardas5860     6.40
Pavarde9463    Vardas9463     6.40
Pavarde4338    Vardas4338     6.40
Pavarde876     Vardas876      6.40
Pavarde9109    Vardas9109     6.40
Pavarde6521    Vardas6521     6.40
Pavarde968     Vardas968      6.40
Pavarde7462    Vardas7462     6.60
Pavarde5391    Vardas5391     6.60
Pavarde1832    Vardas1832     6.60
Pavarde3045    Vardas3045     6.60
Pavarde4012    Vardas4012     6.60
Pavarde806     Vardas806      6.60
Pavarde3255    Vardas3255     6.60
Pavarde737     Vardas737      6.60
Pavarde6690    Vardas6690     6.60
Pavarde7102    Vardas7102     6.60
Pavarde1293    Vardas1293     6.60
Pavarde2240    Vardas2240     6.60
Pavarde8415    Vardas8415     6.60
Pavarde135     Vardas135      6.60
Pavarde9497    Vardas9497     6.60
Pavarde8067    Vardas8067     6.60
Pavarde1129    Vardas1129     6.60
Pavarde7481    Vardas7481     6.60
Pavarde7169    Vardas7169     6.60
Pavarde314     Vardas314      6.60
Pavarde6284    Vardas6284     6.60
Pavarde872     Vardas872      6.60
Pavarde9552    Vardas9552     6.60
Pavarde1434    Vardas1434     6.60
Pavarde9940    Vardas9940     6.60
Pavarde4463    Vardas4463     6.60
Pavarde5188    Vardas5188     6.60
Pavarde8111    Vardas8111     6.60
Pavarde223     Vardas223      6.60
Pavarde1641    Vardas1641     6.60
Pavarde4715    Vardas4715     6.60
Pavarde5771    Vardas5771     6.60
Pavarde2711    Vardas2711     6.60
Pavarde5573    Vardas5573     6.60
Pavarde8716    Vardas8716     6.60
Pavarde8675    Vardas8675     6.60
Pavarde2525    Vardas2525     6.60
Pavarde4363    Vardas4363     6.60
Pavarde9328    Vardas9328     6.60
Pavarde34      Vardas34       6.60
Pavarde7869    Vardas7869     6.60
Pavarde8929    Vardas8929     6.60
Pavarde4071    Vardas4071     6.60
Pavarde9213    Vardas9213     6.60
Pavarde5739    Vardas5739     6.60
Pavarde7282    Vardas7282     6.60
Pavarde8247    Vardas8247     6.60
Pavarde8078    Vardas8078     6.60
Pavarde7833    Vardas7833     6.60
Pavarde9538    Vardas9538     6.60
Pavarde2353    Vardas2353     6.60
Pavarde3577    Vardas3577     6.60
Pavarde6417    Vardas6417     6.60
Pavarde4420    Vardas4420     6.60
Pavarde5709    Vardas5709     6.60
Pavarde6873    Vardas6873     6.60
Pavarde7342    Vardas7342     6.60
Pavarde7318    Vardas7318     6.60
Pavarde3359    Vardas3359     6.60
Pavarde2134    Vardas2134     6.60
Pavarde9789    Vardas9789     6.60
Pavarde1431    Vardas1431     6.60
Pavarde8700    Vardas8700     6.60
Pavarde48      Vardas48       6.60
Pavarde1195    Vardas1195     6.60
Pavarde8578    Vardas8578     6.60
Pavarde1535    Vardas1535     6.60
Pavarde8419    Vardas8419     6.60
Pavarde3575    Vardas3575     6.60
Pavarde7228    Vardas7228     6.60
Pavarde7738    Vardas7738     6.60
Pavarde8926    Vardas8926     6.60
Pavarde3304    Vardas3304     6.60
Pavarde6427    Vardas6427     6.60
Pavarde9978    Vardas9978     6.60
Pavarde1216    Vardas1216     6.60
Pavarde1564    Vardas1564     6.60
Pavarde6429    Vardas6429     6.60
Pavarde573     Vardas573      6.60
Pavarde5217    Vardas5217     6.60
Pavarde9595    Vardas9595     6.60
Pavarde8592    Vardas8592     6.60
Pavarde3820    Vardas3820     6.60
Pavarde1788    Vardas1788     6.60
Pavarde6189    Vardas6189     6.60
Pavarde7392    Vardas7392     6.60
Pavarde8609    Vardas8609     6.60
Pavarde3345    Vardas3345     6.60
Pavarde2828    Vardas2828     6.60
Pavarde8001    Vardas8001     6.60
Pavarde8425    Vardas8425     6.60
Pavarde2997    Vardas2997     6.60
Pavarde6342    Vardas6342     6.60
Pavarde2812    Vardas2812     6.60
Pavarde1801    Vardas1801     6.60
Pavarde1577    Vardas1577     6.60
Pavarde6181    Vardas6181     6.60
Pavarde5102    Vardas5102     6.60
Pavarde2487    Vardas2487     6.60
Pavarde9096    Vardas9096     6.60
Pavarde9227    Vardas9227     6.60
Pavarde1426    Vardas1426     6.60
Pavarde9794    Vardas9794     6.60
Pavarde4361    Vardas4361     6.60
Pavarde4829    Vardas4829     6.60
Pavarde1895    Vardas1895     6.60
Pavarde1485    Vardas1485     6.60
Pavarde4714    Vardas4714     6.60
Pavarde1489    Vardas1489     6.60
Pavarde3613    Vardas3613     6.60
Pavarde2944    Vardas2944     6.60
Pavarde2421    Vardas2421     6.60
Pavarde6377    Vardas6377     6.60
Pavarde7674    Vardas7674     6.60
Pavarde624     Vardas624      6.60
Pavarde2468    Vardas2468     6.60
Pavarde7972    Vardas7972     6.60
Pavarde2278    Vardas2278     6.60
Pavarde7005    Vardas7005     6.60
Pavarde9433    Vardas9433     6.60
